id_string,customer_id_string,lender_state,origination_date,due_date,term_weeks,principal_amount,total_due_amount,paid_amount,fee_amount,collateral_assessed,collateral_sold,defaulted
1798,0867,FL,2012-01-17,2012-02-14,4,880.0,980.0,0.0,0.0,5835.99,4167.64,1
1799,0868,FL,2018-04-11,2018-05-09,4,670.0,770.0,0.0,0.0,4545.2,3558.59,1
1800,0869,FL,2012-01-30,2012-02-27,4,630.0,730.0,0.0,0.0,5504.04,4515.67,1
1801,0870,FL,2013-10-19,2013-11-16,4,620.0,720.0,720.0,0.0,4643.65,0.0,0
1802,0870,FL,2013-03-01,2013-04-26,8,940.0,1140.0,1140.0,0.0,5738.39,0.0,0
1803,0870,MS,2014-12-29,2015-01-26,4,820.0,920.0,920.0,0.0,5429.7,0.0,0
1804,0870,FL,2013-02-05,2013-04-30,12,880.0,1180.0,1179.96,0.0,5978.1,0.0,0
1805,0870,FL,2018-04-15,2018-06-10,8,700.0,900.0,0.0,0.0,5010.26,4152.06,1
1806,0871,AL,2014-06-11,2014-07-09,4,990.0,1090.0,1090.0,0.0,6122.14,0.0,0
1807,0872,AL,2018-08-11,2018-09-08,4,1010.0,1110.0,1110.0,20.0,5443.89,0.0,0
1808,0872,FL,2016-01-09,2016-02-06,4,1080.0,1180.0,1180.0,0.0,5539.29,0.0,0
1809,0872,TN,2014-09-01,2014-11-24,12,1100.0,1400.0,1400.0400000000002,0.0,4637.93,0.0,0
1810,0872,FL,2017-06-19,2017-08-14,8,710.0,910.0,0.0,0.0,4201.08,0.0,1
1811,0873,MS,2013-04-11,2013-07-04,12,980.0,1280.0,0.0,0.0,8870.44,8828.03,1
1812,0873,AL,2017-03-03,2017-04-28,8,1240.0,1440.0,1440.0,0.0,9046.03,0.0,0
1813,0873,TN,2015-09-29,2015-10-27,4,1400.0,1500.0,0.0,0.0,8068.36,7349.68,1
1814,0874,TN,2012-06-02,2012-07-28,8,1750.0,1950.0,1950.0,60.0,7839.67,0.0,0
1815,0874,FL,2019-02-02,2019-03-30,8,1220.0,1420.0,1420.0,0.0,7854.93,0.0,0
1816,0874,FL,2017-11-29,2017-12-27,4,1360.0,1460.0,1460.0,40.0,6788.32,0.0,0
1817,0875,AL,2019-02-24,2019-05-19,12,980.0,1280.0,1280.0400000000002,0.0,7233.64,0.0,0
1818,0876,TN,2014-10-12,2014-11-09,4,1100.0,1200.0,0.0,0.0,4816.58,4703.48,1
1819,0876,FL,2013-01-18,2013-02-15,4,1040.0,1140.0,0.0,0.0,4386.56,3868.93,1
1820,0876,FL,2018-12-05,2019-01-02,4,760.0,860.0,860.0,0.0,4624.2,0.0,0
1821,0876,FL,2012-04-10,2012-05-08,4,670.0,770.0,0.0,0.0,3956.78,2903.31,1
1822,0877,AL,2016-06-05,2016-07-31,8,960.0,1160.0,1160.0,0.0,5687.06,0.0,0
1823,0877,FL,2014-05-21,2014-06-18,4,1060.0,1160.0,1160.0,0.0,4424.15,0.0,0
1824,0878,AL,2015-11-27,2015-12-25,4,1170.0,1270.0,1270.0,0.0,5253.02,0.0,0
1825,0879,AL,2017-08-09,2017-09-06,4,810.0,910.0,910.0,0.0,6379.66,0.0,0
1826,0879,FL,2018-07-10,2018-10-02,12,1140.0,1440.0,1440.0,0.0,7216.5,0.0,0
1827,0879,MS,2012-07-17,2012-08-14,4,1290.0,1390.0,1390.0,0.0,6982.49,0.0,0
1828,0880,FL,2014-03-14,2014-04-11,4,1080.0,1180.0,0.0,0.0,7327.68,5313.92,1
1829,0881,AL,2017-12-23,2018-01-20,4,1050.0,1150.0,1150.0,0.0,5912.9,0.0,0
1830,0881,FL,2015-11-01,2015-11-29,4,1010.0,1110.0,0.0,0.0,4124.34,3342.23,1
1831,0881,AL,2017-11-24,2018-02-16,12,770.0,1070.0,0.0,0.0,4952.81,3596.75,1
1832,0882,FL,2019-07-16,2019-08-13,4,470.0,570.0,570.0,0.0,3601.93,0.0,0
1833,0883,FL,2019-08-12,2019-09-09,4,1170.0,1270.0,1270.0,0.0,6289.04,0.0,0
1834,0883,TN,2013-02-20,2013-04-17,8,1620.0,1820.0,0.0,0.0,7275.69,0.0,1
1835,0884,FL,2015-04-16,2015-07-09,12,1580.0,1880.0,1880.0400000000002,40.0,9937.31,0.0,0
1836,0884,FL,2013-10-21,2013-11-18,4,1260.0,1360.0,1360.0,0.0,8792.46,0.0,0
1837,0885,AL,2018-10-09,2018-11-06,4,1300.0,1400.0,1400.0,0.0,7812.3,0.0,0
1838,0886,TN,2014-02-10,2014-05-05,12,790.0,1090.0,1089.9600000000003,40.0,4520.18,0.0,0
1839,0887,FL,2014-09-12,2014-11-07,8,700.0,900.0,900.0,20.0,5768.15,0.0,0
1840,0888,MS,2015-05-20,2015-07-15,8,1090.0,1290.0,0.0,0.0,6666.69,5480.9,1
1841,0889,FL,2016-10-22,2016-11-19,4,890.0,990.0,990.0,40.0,4993.58,0.0,0
1842,0890,FL,2016-10-11,2016-12-06,8,1150.0,1350.0,1350.0,0.0,6091.32,0.0,0
1843,0891,FL,2019-12-20,2020-01-17,4,1470.0,1570.0,0.0,0.0,6561.18,0.0,1
1844,0891,FL,2014-02-10,2014-03-10,4,1190.0,1290.0,0.0,0.0,5893.26,4762.18,1
1845,0892,FL,2019-02-13,2019-03-13,4,870.0,970.0,970.0,0.0,6722.87,0.0,0
1846,0893,FL,2016-06-07,2016-08-30,12,1120.0,1420.0,1419.96,20.0,4882.02,0.0,0
1847,0894,FL,2013-04-20,2013-05-18,4,1250.0,1350.0,1350.0,0.0,5699.01,0.0,0
1848,0894,FL,2012-03-07,2012-04-04,4,890.0,990.0,990.0,20.0,4782.19,0.0,0
1849,0895,FL,2013-05-26,2013-06-23,4,1280.0,1380.0,1380.0,0.0,7261.22,0.0,0
1850,0896,AL,2016-11-01,2017-01-24,12,1170.0,1470.0,0.0,0.0,8473.81,7608.81,1
1851,0896,TN,2018-05-19,2018-06-16,4,1200.0,1300.0,1300.0,0.0,7698.66,0.0,0
1852,0897,FL,2017-07-06,2017-08-03,4,860.0,960.0,960.0,0.0,4857.61,0.0,0
1853,0897,FL,2013-01-02,2013-01-30,4,670.0,770.0,0.0,0.0,4300.29,0.0,1
1854,0897,AL,2018-08-31,2018-11-23,12,1070.0,1370.0,1370.0400000000002,20.0,4488.36,0.0,0
1855,0897,TN,2019-03-10,2019-05-05,8,1280.0,1480.0,1480.0,20.0,5622.48,0.0,0
1856,0897,FL,2017-09-08,2017-10-06,4,1210.0,1310.0,1310.0,0.0,5371.15,0.0,0
1857,0898,TN,2013-05-23,2013-08-15,12,690.0,990.0,990.0,0.0,5239.2,0.0,0
1858,0899,AL,2014-06-22,2014-08-17,8,1100.0,1300.0,1300.0,0.0,6065.01,0.0,0
1859,0900,FL,2012-12-08,2013-02-02,8,1140.0,1340.0,1340.0,0.0,5739.79,0.0,0
1860,0900,FL,2016-01-09,2016-02-06,4,490.0,590.0,590.0,0.0,4666.13,0.0,0
1861,0901,FL,2012-03-10,2012-04-07,4,720.0,820.0,820.0,0.0,4529.99,0.0,0
1862,0901,TN,2014-08-18,2014-09-15,4,1070.0,1170.0,1170.0,0.0,6172.8,0.0,0
1863,0901,FL,2013-11-22,2013-12-20,4,350.0,450.0,450.0,0.0,2945.22,0.0,0
1864,0902,FL,2015-08-10,2015-09-07,4,1500.0,1600.0,1600.0,0.0,6973.81,0.0,0
1865,0902,TN,2013-06-30,2013-08-25,8,1160.0,1360.0,1360.0,0.0,6240.04,0.0,0
1866,0903,FL,2012-07-24,2012-08-21,4,840.0,940.0,940.0,0.0,4110.65,0.0,0
1867,0903,MS,2018-05-28,2018-06-25,4,1080.0,1180.0,0.0,0.0,4889.62,4742.96,1
1868,0903,FL,2014-01-29,2014-02-26,4,830.0,930.0,930.0,0.0,4199.92,0.0,0
1869,0904,AL,2015-12-24,2016-01-21,4,1770.0,1870.0,1870.0,0.0,9237.07,0.0,0
1870,0905,FL,2012-12-19,2013-01-16,4,570.0,670.0,0.0,0.0,3415.6,3236.04,1
1871,0905,AL,2012-10-19,2012-11-16,4,450.0,550.0,550.0,0.0,3973.28,0.0,0
1872,0906,FL,2019-10-08,2019-11-05,4,1090.0,1190.0,1190.0,0.0,5677.02,0.0,0
1873,0906,FL,2017-03-01,2017-03-29,4,1050.0,1150.0,1150.0,0.0,4764.84,0.0,0
1874,0906,AL,2012-11-09,2013-02-01,12,870.0,1170.0,0.0,0.0,5187.02,4635.78,1
1875,0906,FL,2019-04-23,2019-05-21,4,770.0,870.0,870.0,0.0,4926.3,0.0,0
1876,0906,TN,2016-04-22,2016-05-20,4,1080.0,1180.0,0.0,0.0,4610.17,0.0,1
1877,0906,TN,2014-12-30,2015-02-24,8,730.0,930.0,930.0,0.0,4818.78,0.0,0
1878,0907,AL,2019-06-07,2019-07-05,4,820.0,920.0,920.0,0.0,4366.72,0.0,0
1879,0907,MS,2012-05-14,2012-06-11,4,790.0,890.0,890.0,0.0,4773.3,0.0,0
1880,0908,FL,2017-09-17,2017-12-10,12,440.0,740.0,740.04,20.0,3853.3,0.0,0
1881,0909,AL,2018-06-20,2018-07-18,4,880.0,980.0,980.0,0.0,7086.62,0.0,0
1882,0910,TN,2013-08-02,2013-08-30,4,1140.0,1240.0,1240.0,20.0,5750.14,0.0,0
1883,0910,FL,2012-08-19,2012-10-14,8,1190.0,1390.0,1390.0,0.0,7156.03,0.0,0
1884,0911,TN,2016-03-03,2016-03-31,4,1010.0,1110.0,1110.0,0.0,6173.87,0.0,0
1885,0912,FL,2016-08-17,2016-09-14,4,510.0,610.0,610.0,0.0,5022.58,0.0,0
1886,0912,MS,2014-02-28,2014-03-28,4,1060.0,1160.0,1160.0,0.0,5906.98,0.0,0
1887,0912,TN,2016-12-29,2017-01-26,4,560.0,660.0,660.0,20.0,4855.5,0.0,0
1888,0913,FL,2016-07-11,2016-09-05,8,1630.0,1830.0,1830.0,20.0,7315.66,0.0,0
1889,0913,FL,2015-10-17,2015-11-14,4,1410.0,1510.0,1510.0,0.0,6070.4,0.0,0
1890,0913,FL,2018-11-14,2018-12-12,4,1140.0,1240.0,1240.0,0.0,6959.63,0.0,0
1891,0914,FL,2014-05-31,2014-06-28,4,1730.0,1830.0,1830.0,0.0,9140.32,0.0,0
1892,0915,FL,2017-05-17,2017-07-12,8,820.0,1020.0,1020.0,20.0,5691.01,0.0,0
1893,0916,TN,2019-07-28,2019-10-20,12,1440.0,1740.0,1740.0,0.0,8303.85,0.0,0
1894,0917,FL,2012-10-04,2012-12-27,12,1190.0,1490.0,0.0,0.0,5144.41,4100.77,1
1895,0917,AL,2012-12-30,2013-03-24,12,910.0,1210.0,0.0,0.0,4561.8,3486.72,1
1896,0917,AL,2014-07-31,2014-10-23,12,850.0,1150.0,0.0,0.0,3841.4,3617.83,1
1897,0918,FL,2019-10-02,2019-10-30,4,310.0,410.0,410.0,0.0,2623.33,0.0,0
1898,0918,FL,2014-09-17,2014-10-15,4,520.0,620.0,620.0,0.0,4706.73,0.0,0
1899,0918,TN,2013-06-17,2013-09-09,12,650.0,950.0,0.0,0.0,3746.29,3043.42,1
1900,0918,FL,2013-10-22,2013-11-19,4,740.0,840.0,840.0,0.0,4242.52,0.0,0
1901,0918,FL,2016-07-10,2016-08-07,4,610.0,710.0,710.0,20.0,4477.52,0.0,0
1902,0919,FL,2017-03-24,2017-05-19,8,350.0,550.0,0.0,0.0,2515.52,0.0,1
1903,0920,FL,2012-04-22,2012-05-20,4,1140.0,1240.0,1240.0,0.0,6906.27,0.0,0
1904,0921,FL,2017-02-21,2017-03-21,4,800.0,900.0,900.0,0.0,6681.42,0.0,0
1905,0921,FL,2016-12-04,2017-01-01,4,540.0,640.0,640.0,0.0,4655.51,0.0,0
1906,0921,FL,2017-12-03,2017-12-31,4,740.0,840.0,840.0,0.0,5634.1,0.0,0
1907,0922,FL,2016-01-30,2016-02-27,4,1060.0,1160.0,0.0,0.0,5321.91,3875.07,1
1908,0922,FL,2015-09-09,2015-10-07,4,820.0,920.0,0.0,0.0,5716.04,0.0,1
1909,0922,TN,2014-11-08,2015-01-03,8,1320.0,1520.0,0.0,0.0,6668.8,5185.68,1
1910,0922,TN,2015-08-24,2015-11-16,12,540.0,840.0,840.0,20.0,5329.68,0.0,0
1911,0923,AL,2017-09-28,2017-10-26,4,1220.0,1320.0,1320.0,20.0,6690.64,0.0,0
1912,0923,FL,2013-10-07,2013-11-04,4,1080.0,1180.0,0.0,0.0,5519.51,4575.76,1
1913,0924,MS,2014-02-01,2014-03-29,8,1020.0,1220.0,1220.0,20.0,5762.33,0.0,0
1914,0924,AL,2012-05-04,2012-06-01,4,1230.0,1330.0,1330.0,20.0,6184.12,0.0,0
1915,0924,FL,2016-03-14,2016-04-11,4,840.0,940.0,940.0,0.0,5172.41,0.0,0
1916,0924,TN,2017-05-01,2017-05-29,4,1250.0,1350.0,0.0,0.0,6881.68,5866.09,1
1917,0925,MS,2017-01-03,2017-03-28,12,1430.0,1730.0,1730.0400000000002,20.0,8289.56,0.0,0
1918,0925,TN,2013-06-13,2013-07-11,4,1490.0,1590.0,1590.0,0.0,8664.49,0.0,0
1919,0925,FL,2014-11-19,2014-12-17,4,720.0,820.0,820.0,0.0,7176.0,0.0,0
1920,0925,FL,2019-02-10,2019-04-07,8,1260.0,1460.0,1460.0,0.0,6656.26,0.0,0
1921,0925,FL,2018-05-23,2018-06-20,4,1040.0,1140.0,0.0,0.0,7283.48,5269.73,1
1922,0925,FL,2014-12-31,2015-03-25,12,950.0,1250.0,1250.0400000000002,0.0,6745.83,0.0,0
1923,0925,FL,2015-08-27,2015-10-22,8,880.0,1080.0,1080.0,0.0,7503.74,0.0,0
1924,0925,AL,2013-05-19,2013-08-11,12,1340.0,1640.0,1640.0400000000002,20.0,7279.52,0.0,0
1925,0926,MS,2018-02-09,2018-03-09,4,830.0,930.0,930.0,20.0,4544.36,0.0,0
1926,0926,AL,2016-02-05,2016-03-04,4,370.0,470.0,470.0,20.0,3218.68,0.0,0
1927,0927,TN,2015-09-01,2015-09-29,4,1040.0,1140.0,0.0,0.0,6769.42,6634.23,1
1928,0927,FL,2014-11-23,2014-12-21,4,950.0,1050.0,1050.0,0.0,6491.88,0.0,0
1929,0928,MS,2017-11-05,2017-12-31,8,970.0,1170.0,1170.0,20.0,5363.44,0.0,0
1930,0929,AL,2014-10-06,2014-11-03,4,810.0,910.0,910.0,0.0,5735.25,0.0,0
1931,0930,MS,2018-06-25,2018-08-20,8,1270.0,1470.0,1470.0,0.0,7293.47,0.0,0
1932,0931,FL,2017-04-22,2017-07-15,12,1030.0,1330.0,0.0,0.0,7712.04,5765.11,1
1933,0931,MS,2015-08-16,2015-11-08,12,880.0,1180.0,1179.96,0.0,6104.48,0.0,0
1934,0931,FL,2019-06-06,2019-07-04,4,690.0,790.0,790.0,0.0,5829.68,0.0,0
1935,0932,FL,2014-11-18,2014-12-16,4,530.0,630.0,630.0,0.0,3791.35,0.0,0
1936,0932,AL,2016-05-21,2016-08-13,12,740.0,1040.0,1040.04,60.0,4810.47,0.0,0
1937,0932,FL,2016-07-05,2016-08-02,4,630.0,730.0,730.0,0.0,4198.97,0.0,0
1938,0932,FL,2014-11-02,2014-11-30,4,550.0,650.0,650.0,0.0,3276.52,0.0,0
1939,0933,FL,2016-07-14,2016-08-11,4,920.0,1020.0,1020.0,20.0,3961.5,0.0,0
1940,0934,FL,2016-09-04,2016-10-30,8,680.0,880.0,880.0,20.0,3943.92,0.0,0
1941,0935,FL,2015-10-19,2015-12-14,8,760.0,960.0,960.0,0.0,4853.08,0.0,0
1942,0936,FL,2019-04-25,2019-07-18,12,660.0,960.0,960.0,0.0,4562.37,0.0,0
1943,0937,AL,2018-10-10,2018-11-07,4,980.0,1080.0,1080.0,20.0,5833.34,0.0,0
1944,0938,FL,2012-01-06,2012-03-02,8,770.0,970.0,970.0,0.0,5267.99,0.0,0
1945,0938,FL,2019-01-02,2019-01-30,4,1150.0,1250.0,1250.0,0.0,5247.19,0.0,0
1946,0939,FL,2018-06-02,2018-06-30,4,830.0,930.0,930.0,0.0,5339.78,0.0,0
1947,0940,FL,2012-06-08,2012-07-06,4,1800.0,1900.0,1900.0,0.0,8373.67,0.0,0
1948,0941,TN,2016-05-11,2016-06-08,4,1700.0,1800.0,0.0,0.0,8527.24,6713.78,1
1949,0942,TN,2019-03-13,2019-04-10,4,990.0,1090.0,1090.0,0.0,5858.07,0.0,0
1950,0942,FL,2017-11-15,2017-12-13,4,800.0,900.0,900.0,0.0,5610.78,0.0,0
1951,0942,FL,2015-06-22,2015-07-20,4,670.0,770.0,770.0,0.0,4967.15,0.0,0
1952,0942,TN,2014-02-04,2014-04-01,8,990.0,1190.0,1190.0,20.0,6339.21,0.0,0
1953,0943,FL,2016-12-16,2017-01-13,4,1180.0,1280.0,1280.0,40.0,6671.26,0.0,0
1954,0943,FL,2019-06-13,2019-09-05,12,660.0,960.0,960.0,0.0,6286.0,0.0,0
1955,0944,MS,2016-05-01,2016-05-29,4,980.0,1080.0,1080.0,0.0,7066.45,0.0,0
1956,0944,TN,2017-01-25,2017-04-19,12,750.0,1050.0,1050.0,20.0,6821.32,0.0,0
1957,0944,FL,2016-11-06,2016-12-04,4,780.0,880.0,880.0,20.0,7261.29,0.0,0
1958,0945,FL,2015-07-12,2015-10-04,12,700.0,1000.0,0.0,0.0,4323.93,3484.27,1
1959,0946,AL,2013-11-08,2013-12-06,4,1190.0,1290.0,1290.0,20.0,8068.46,0.0,0
1960,0947,FL,2013-09-11,2013-10-09,4,800.0,900.0,0.0,0.0,5302.43,4227.19,1
1961,0948,FL,2018-12-13,2019-01-10,4,780.0,880.0,880.0,20.0,4196.95,0.0,0
1962,0948,FL,2017-02-01,2017-03-01,4,760.0,860.0,860.0,0.0,4473.83,0.0,0
1963,0949,TN,2017-03-27,2017-04-24,4,640.0,740.0,740.0,0.0,3820.06,0.0,0
1964,0950,TN,2012-04-09,2012-05-07,4,520.0,620.0,620.0,0.0,5158.67,0.0,0
1965,0950,TN,2019-04-27,2019-06-22,8,840.0,1040.0,1040.0,0.0,4590.25,0.0,0
1966,0951,FL,2016-08-21,2016-09-18,4,1570.0,1670.0,1670.0,0.0,7354.53,0.0,0
1967,0952,FL,2012-08-26,2012-09-23,4,1090.0,1190.0,1190.0,20.0,5751.26,0.0,0
1968,0952,FL,2013-06-15,2013-07-13,4,960.0,1060.0,1060.0,0.0,5455.78,0.0,0
1969,0952,FL,2019-08-17,2019-09-14,4,650.0,750.0,750.0,0.0,4562.44,0.0,0
1970,0952,AL,2018-06-18,2018-09-10,12,690.0,990.0,990.0,0.0,3968.39,0.0,0
1971,0952,MS,2017-07-07,2017-08-04,4,540.0,640.0,640.0,0.0,5252.61,0.0,0
1972,0953,FL,2019-10-25,2019-12-20,8,870.0,1070.0,0.0,0.0,5895.01,4877.38,1
1973,0954,FL,2019-12-07,2020-01-04,4,1080.0,1180.0,0.0,0.0,7432.43,6667.09,1
1974,0954,MS,2015-09-05,2015-10-03,4,1530.0,1630.0,1630.0,0.0,7777.79,0.0,0
1975,0955,FL,2013-02-25,2013-03-25,4,850.0,950.0,950.0,0.0,6242.62,0.0,0
1976,0956,AL,2012-08-06,2012-10-01,8,870.0,1070.0,0.0,0.0,4856.07,3967.83,1
1977,0956,FL,2016-05-25,2016-08-17,12,710.0,1010.0,1010.0399999999998,20.0,5335.72,0.0,0
1978,0956,AL,2013-07-03,2013-08-28,8,770.0,970.0,970.0,0.0,4602.03,0.0,0
1979,0957,FL,2014-07-09,2014-08-06,4,1170.0,1270.0,1270.0,0.0,6531.23,0.0,0
1980,0957,FL,2012-01-22,2012-02-19,4,920.0,1020.0,1020.0,20.0,5331.87,0.0,0
1981,0958,MS,2013-06-03,2013-07-01,4,870.0,970.0,970.0,0.0,4458.57,0.0,0
1982,0959,TN,2014-06-16,2014-07-14,4,900.0,1000.0,1000.0,0.0,6301.68,0.0,0
1983,0959,FL,2016-06-23,2016-07-21,4,1190.0,1290.0,1290.0,0.0,5327.48,0.0,0
1984,0959,AL,2013-10-24,2013-11-21,4,1210.0,1310.0,1310.0,20.0,5785.48,0.0,0
1985,0960,FL,2014-10-19,2014-11-16,4,750.0,850.0,850.0,0.0,5535.67,0.0,0
1986,0960,AL,2013-08-09,2013-09-06,4,980.0,1080.0,1080.0,20.0,6536.29,0.0,0
1987,0960,FL,2017-07-10,2017-08-07,4,930.0,1030.0,1030.0,0.0,5992.29,0.0,0
1988,0960,MS,2013-01-22,2013-04-16,12,920.0,1220.0,1220.04,0.0,5369.04,0.0,0
1989,0961,FL,2018-11-17,2019-02-09,12,1120.0,1420.0,1419.9599999999998,20.0,6606.46,0.0,0
1990,0961,TN,2016-04-01,2016-04-29,4,870.0,970.0,970.0,0.0,6293.66,0.0,0
1991,0962,FL,2012-04-12,2012-05-10,4,500.0,600.0,0.0,0.0,4424.1,3169.26,1
1992,0962,FL,2017-04-26,2017-05-24,4,920.0,1020.0,1020.0,0.0,4722.79,0.0,0
1993,0963,FL,2014-12-01,2014-12-29,4,1340.0,1440.0,1440.0,0.0,6763.51,0.0,0
1994,0964,MS,2013-02-23,2013-03-23,4,280.0,380.0,0.0,0.0,2726.27,2463.87,1
1995,0965,TN,2015-12-23,2016-01-20,4,970.0,1070.0,1070.0,20.0,9101.01,0.0,0
1996,0966,FL,2018-12-02,2018-12-30,4,1360.0,1460.0,0.0,0.0,6410.98,6223.9,1
1997,0967,FL,2013-01-09,2013-02-06,4,1520.0,1620.0,0.0,0.0,8131.57,5947.79,1
1998,0967,TN,2013-09-09,2013-11-04,8,1370.0,1570.0,0.0,0.0,7582.15,5722.96,1
1999,0968,AL,2013-04-08,2013-06-03,8,1100.0,1300.0,1300.0,0.0,6242.55,0.0,0
2000,0969,FL,2014-07-09,2014-10-01,12,750.0,1050.0,1050.0,0.0,3170.77,0.0,0
2001,0970,FL,2017-10-20,2018-01-12,12,490.0,790.0,789.9599999999999,40.0,4844.0,0.0,0
2002,0971,TN,2013-01-28,2013-02-25,4,1730.0,1830.0,1830.0,0.0,7797.84,0.0,0
2003,0971,MS,2018-07-06,2018-08-03,4,1110.0,1210.0,1210.0,0.0,6737.65,0.0,0
2004,0971,FL,2014-02-28,2014-04-25,8,1180.0,1380.0,0.0,0.0,6919.64,5234.46,1
2005,0972,FL,2013-07-25,2013-08-22,4,1150.0,1250.0,1250.0,0.0,7151.31,0.0,0
2006,0973,FL,2013-01-18,2013-03-15,8,880.0,1080.0,1080.0,40.0,5535.17,0.0,0
2007,0973,FL,2016-08-08,2016-09-05,4,930.0,1030.0,1030.0,0.0,6305.54,0.0,0
,0974,FL,2019-10-16,2019-11-13,4,1580.0,1680.0,1680.0,20.0,8110.15,0.0,0
,0975,FL,2019-05-16,2019-08-08,12,1110.0,1410.0,0.0,0.0,6629.19,5279.42,1
,0975,MS,2014-02-24,2014-03-24,4,1710.0,1810.0,1810.0,0.0,7719.08,0.0,0
,0976,FL,2012-02-20,2012-04-16,8,760.0,960.0,960.0,0.0,3829.17,0.0,0
,0977,FL,2017-12-10,2018-02-04,8,1350.0,1550.0,1550.0,0.0,5820.23,0.0,0
,0978,FL,2018-10-17,2018-12-12,8,1530.0,1730.0,0.0,0.0,6986.45,5413.44,1
,0979,FL,2019-09-14,2019-10-12,4,550.0,650.0,650.0,0.0,3691.87,0.0,0
,0980,TN,2019-04-16,2019-05-14,4,1250.0,1350.0,0.0,0.0,5246.23,4467.22,1
,0981,FL,2017-10-22,2017-12-17,8,1460.0,1660.0,1660.0,40.0,7605.54,0.0,0
,0981,FL,2012-05-08,2012-07-31,12,1470.0,1770.0,1770.0,0.0,6646.42,0.0,0
,0982,TN,2014-06-11,2014-08-06,8,610.0,810.0,810.0,20.0,3606.84,0.0,0
,0982,FL,2018-11-30,2018-12-28,4,340.0,440.0,440.0,0.0,3237.44,0.0,0
,0983,AL,2019-09-17,2019-10-15,4,750.0,850.0,850.0,0.0,3934.26,0.0,0
,0984,AL,2014-03-01,2014-03-29,4,580.0,680.0,0.0,0.0,3445.09,2639.48,1
,0984,AL,2016-08-06,2016-09-03,4,730.0,830.0,830.0,0.0,4648.54,0.0,0
,0985,FL,2015-12-28,2016-03-21,12,770.0,1070.0,1070.04,20.0,4788.18,0.0,0
,0986,FL,2013-06-25,2013-08-20,8,1300.0,1500.0,1500.0,20.0,6120.24,0.0,0
,0986,FL,2018-01-12,2018-02-09,4,940.0,1040.0,1040.0,0.0,4544.57,0.0,0
,0987,MS,2017-01-26,2017-02-23,4,690.0,790.0,790.0,0.0,4042.14,0.0,0
,0988,MS,2012-02-06,2012-03-05,4,800.0,900.0,900.0,0.0,7134.55,0.0,0
,0989,FL,2016-03-08,2016-04-05,4,1140.0,1240.0,1240.0,20.0,5623.44,0.0,0
,0989,FL,2016-08-19,2016-09-16,4,1040.0,1140.0,1140.0,0.0,5882.22,0.0,0
,0990,FL,2016-09-27,2016-10-25,4,880.0,980.0,980.0,0.0,5946.5,0.0,0
,0990,MS,2016-06-25,2016-07-23,4,570.0,670.0,670.0,0.0,4727.35,0.0,0
,0990,AL,2013-06-20,2013-07-18,4,1270.0,1370.0,1370.0,20.0,7117.12,0.0,0
,0991,FL,2019-08-14,2019-09-11,4,1340.0,1440.0,1440.0,0.0,6806.13,0.0,0
,0991,TN,2013-09-07,2013-10-05,4,1690.0,1790.0,0.0,0.0,8615.53,6756.72,1
,0991,FL,2018-05-14,2018-06-11,4,1070.0,1170.0,0.0,0.0,6603.94,0.0,1
,0992,FL,2015-11-07,2015-12-05,4,970.0,1070.0,1070.0,0.0,4835.0,0.0,0
,0993,TN,2019-06-25,2019-07-23,4,1050.0,1150.0,1150.0,0.0,5677.78,0.0,0
,0993,FL,2013-04-10,2013-07-03,12,1200.0,1500.0,1500.0,0.0,6442.36,0.0,0
,0993,FL,2014-04-21,2014-06-16,8,700.0,900.0,900.0,20.0,6269.55,0.0,0
,0994,AL,2016-04-09,2016-07-02,12,770.0,1070.0,1070.0399999999997,0.0,3449.47,0.0,0
,0994,FL,2014-04-30,2014-05-28,4,660.0,760.0,760.0,0.0,3087.99,0.0,0
,0995,FL,2013-06-21,2013-09-13,12,1060.0,1360.0,1359.96,0.0,4697.5,0.0,0
,0995,FL,2018-01-25,2018-03-22,8,1120.0,1320.0,1320.0,0.0,4964.96,0.0,0
,0995,AL,2012-07-26,2012-08-23,4,820.0,920.0,920.0,20.0,4962.8,0.0,0
,0995,FL,2012-10-11,2012-11-08,4,660.0,760.0,0.0,0.0,3925.8,2867.21,1
,0995,TN,2018-08-08,2018-09-05,4,850.0,950.0,950.0,0.0,4969.67,0.0,0
,0995,TN,2016-03-22,2016-05-17,8,780.0,980.0,980.0,20.0,3946.52,0.0,0
,0996,FL,2013-03-15,2013-05-10,8,1400.0,1600.0,0.0,0.0,7519.04,7300.08,1
,0997,MS,2014-11-05,2014-12-03,4,1200.0,1300.0,0.0,0.0,5028.84,3853.16,1
,0997,FL,2012-05-04,2012-06-01,4,1200.0,1300.0,1300.0,0.0,5285.57,0.0,0
,0998,FL,2019-03-02,2019-03-30,4,630.0,730.0,730.0,20.0,4598.86,0.0,0
,0999,FL,2017-08-13,2017-09-10,4,1110.0,1210.0,0.0,0.0,8994.49,0.0,1
,0999,TN,2015-02-09,2015-03-09,4,1320.0,1420.0,1420.0,0.0,7797.67,0.0,0
,0999,AL,2013-12-28,2014-01-25,4,1430.0,1530.0,1530.0,0.0,6776.57,0.0,0
,0999,FL,2016-12-28,2017-03-22,12,1200.0,1500.0,0.0,0.0,6595.51,0.0,1
,1000,FL,2016-02-15,2016-05-09,12,950.0,1250.0,1250.04,40.0,5647.86,0.0,0
,1000,AL,2014-08-16,2014-11-08,12,700.0,1000.0,999.9600000000002,0.0,6339.59,0.0,0
